X_avg 	Y_series0	
-24.8978	2085.54018	
-24.9485	2081.3453600000003	
-25.0043	2080.94323	
-25.0493	2075.70221	
-25.105	2075.43475	
-25.1541	2072.4228300000004	
-25.208499999999997	2070.0208099999995	
-25.260399999999997	2067.3012099999996	
-25.3163	2065.0793700000004	
-25.3678	2060.7643199999998	
-25.425900000000002	2058.5141599999997	
-25.4778	2054.90076	
-25.5356	2052.03306	
-25.5938	2049.4602800000002	
-25.6479	2044.6560499999998	
-25.706799999999998	2041.8485200000005	
-25.7673	2038.88705	
-25.827099999999998	2035.78491	
-25.8846	2032.6796299999999	
-25.9437	2029.2736999999997	
-26.0027	2026.02631	
-26.059800000000003	2022.7216000000005	
-26.116799999999998	2018.8751300000001	
-26.1737	2015.2909599999998	
-26.2298	2012.0703799999997	
-26.2865	2008.538481	
-26.3428	2005.018876	
-26.398999999999997	2001.6068449999998	
-26.4544	1997.923684	
-26.5074	1994.449751	
-26.561999999999998	1990.968386	
-26.616600000000002	1987.7218090000006	
-26.6692	1983.71557	
-26.7235	1980.3832919999998	
-26.7635	1976.2543810000002	
-26.8063	1972.6766139999997	
-26.8502	1968.8492590000005	
-26.8953	1965.276292	
-26.941799999999997	1961.4592339999997	
-27.0259	1956.180572	
-27.0576	1952.300928	
-27.1355	1946.9633840000001	
-27.202	1942.2846499999998	
-27.2657	1937.108089	
